5.16791E+17,Tue Sep 30 03:24:38 +0000 2014,Tom Brady said once he sucks that he will retire.. heyo Tom better get your act together or get used to watching the Pats play on your couch
5.16815E+17,Tue Sep 30 05:01:17 +0000 2014,4-0 in fantasy thanks to Tom Brady! 😏
5.16775E+17,Tue Sep 30 02:24:00 +0000 2014,Tom Brady is intercepted and Julian Edelman injured on the play. Can it possibly get any worse? #Patriots
5.16785E+17,Tue Sep 30 03:02:34 +0000 2014,“@NFLRT: Gisele is getting ready to abuse Tom Brady after this performance   https://t.co/5h4zSk1TU4”HAHAHAHAHHAAHAHAHAHAHAHAHAHAHAHA
5.16785E+17,Tue Sep 30 03:00:31 +0000 2014,Not sure if the Patriots have Tom Brady or Tony Romo. #MondayNightFootball
5.16783E+17,Tue Sep 30 02:55:40 +0000 2014,"If I remember correctly, a certain Tom Brady said earlier this year, ""I'll retire when I suck."" Welp. #hahahaha #yousuckdude #adios"
5.17029E+17,Tue Sep 30 19:09:54 +0000 2014,"READ: Former Pat S Rodney Harrison says Tom Brady looks ""scared to death"" when he drops back to pass (ESPN) http://t.co/Py4yc7MlDa #Patriots"
5.16774E+17,Tue Sep 30 02:19:39 +0000 2014,Tom Brady fkn sucks this year! And makes me look bad on fantasy. Who would of ever thought. Fk u Brady! Fk u for real
5.17058E+17,Tue Sep 30 21:05:32 +0000 2014,Remember when Tom Brady said ill quit when I suck? Today may be that day
5.16771E+17,Tue Sep 30 02:06:34 +0000 2014,Lmaooo tom brady skressing.out there
5.16789E+17,Tue Sep 30 03:15:54 +0000 2014,It's funny when people try to knock Tom Brady by noting how long it's been since he won his THIRD Super Bowl.
5.16788E+17,Tue Sep 30 03:12:15 +0000 2014,"Man, do I ever feel bad for Tom Brady. OH WAIT."
5.1689E+17,Tue Sep 30 09:59:25 +0000 2014,My homie just asked me do I think Tom Brady finished hell nah dude thoro when u a competitor like he is u never out may be down but not out
5.16776E+17,Tue Sep 30 02:25:00 +0000 2014,Tom Brady is no longer a top 5 QB in the NFL
5.17004E+17,Tue Sep 30 17:32:03 +0000 2014,"Tom Brady Is Still the Patriots' Best Option at Quarterback, for Now http://t.co/WbaRKxKAD4"
5.16784E+17,Tue Sep 30 02:56:29 +0000 2014,Is Tom Brady trying to suck this bad??? #sheesh #somuchforthatonedollarauctionsteal
5.16784E+17,Tue Sep 30 02:57:27 +0000 2014,Dont think Ive ever seen Tom Brady play this bad before
5.16778E+17,Tue Sep 30 02:32:29 +0000 2014,Kc better not let Tom Brady be great
5.16784E+17,Tue Sep 30 02:59:33 +0000 2014,Tom Brady is done for the day? wat
5.1693E+17,Tue Sep 30 12:37:11 +0000 2014,At this point in fantasy I'll accept a trade of Aaron Hernandez for Tom Brady nigga probably has more prison ball fantasy points anyways
5.16793E+17,Tue Sep 30 03:33:00 +0000 2014,"Tom Brady:  “When I suck, I’ll retire” http://t.co/PDFqDLsimz via @ProFootballTalk"
5.16771E+17,Tue Sep 30 02:05:50 +0000 2014,Tom Brady finna start yelling at niggas
5.16786E+17,Tue Sep 30 03:05:03 +0000 2014,Add Jimmy Garopollo to the list of QB's better than Tom Brady...
5.16776E+17,Tue Sep 30 02:26:58 +0000 2014,Michigan's football plague has apparently spread to Tom Brady.
5.16785E+17,Tue Sep 30 03:03:10 +0000 2014,According to John Gruden no one has higher standards and expectations than Tom Brady. Id wager a sizeable amount Peyton Manning does
5.16775E+17,Tue Sep 30 02:24:05 +0000 2014,HAHAHAHAH Tom Brady can suck it
5.16784E+17,Tue Sep 30 02:57:48 +0000 2014,"LOL“@Trey_G11: I still believe in Tom Brady. I don't care how bad we lose I know that he is still great, and he will get things figured out”"
5.16832E+17,Tue Sep 30 06:07:00 +0000 2014,Tom Brady looked like a QB tonight that last won a SB a decade ago.
5.17012E+17,Tue Sep 30 18:03:57 +0000 2014,"Sports New England Patriots Rumors, News: Tom Brady, Jimmy Garoppolo, QB Controversy, Offensive Line http://t.co/QwfHKoqIde #NFL"
5.16796E+17,Tue Sep 30 03:46:09 +0000 2014,Tom Brady don't think your rugged yet refined looks have made me forget about what I'm supposed to be mad about... Is that jacket tailored?
5.16767E+17,Tue Sep 30 01:52:09 +0000 2014,I need 7 points from Tom Brady. 7.
5.16787E+17,Tue Sep 30 03:08:07 +0000 2014,"“@GoneJuhMan18: “@Patriots: Garoppolo hits Gronkowski, who powers it in for a 13-yard  TD. #NEvsKC” Yes thank you fuck Tom Brady.” &lt;--- 😂"
5.16785E+17,Tue Sep 30 03:01:35 +0000 2014,"“@SportsCenter: Tom Brady's philosophy on when he'll retire is pretty simple, and excellent. (via @DandCShow) http://t.co/0eKLS5NCgM”oh"
5.16947E+17,Tue Sep 30 13:44:40 +0000 2014,Tom Brady's in the prime of his decline lol start garrapulo
5.16784E+17,Tue Sep 30 02:56:03 +0000 2014,Tom Brady looking like shit tonight 😬😬😬😬
5.17166E+17,Wed Oct 01 04:17:48 +0000 2014,@Danny_Aguilar55 who does tom brady play against?
5.16785E+17,Tue Sep 30 03:01:07 +0000 2014,Jimmy Garoppolo &gt;&gt;&gt; Tom Brady
5.16904E+17,Tue Sep 30 10:56:11 +0000 2014,"“@_LoneSurvivor25: Tom Brady, what happened?”its a different season"
5.168E+17,Tue Sep 30 04:02:58 +0000 2014,I still believe in Tom Brady. #Patriots
5.16776E+17,Tue Sep 30 02:27:38 +0000 2014,If this is how Tom Brady will play ever game Im not a Pats fan.
5.16785E+17,Tue Sep 30 03:02:55 +0000 2014,"“@brotips: When it comes to football, these Bradys &gt; Tom Brady http://t.co/BPqtDJYMiR” @12_stoney"
5.16798E+17,Tue Sep 30 03:52:06 +0000 2014,“@LifeAsBros: Poor Tom Brady http://t.co/BNOVizfFcz”
5.16784E+17,Tue Sep 30 02:57:52 +0000 2014,Tom Brady is not the same arrowhead set him out
5.16786E+17,Tue Sep 30 03:05:05 +0000 2014,"""@SportsNation: BREAKING: TOM BRADY IS RETIRING http://t.co/ms2L5SyY9l""FOH"
5.16784E+17,Tue Sep 30 02:59:59 +0000 2014,Tom Brady looking like Romo tonight
5.1712E+17,Wed Oct 01 01:11:54 +0000 2014,Analogy: Obama is Tom Brady last night and the offensive line is the Secret Service #KellyFile
5.16777E+17,Tue Sep 30 02:30:40 +0000 2014,The way Tom Brady is playing right got me so happy right now =]
5.16774E+17,Tue Sep 30 02:18:24 +0000 2014,"""@SportsCenter: FUMBLE! Tamba Hali strips Tom Brady from behind, and Chiefs take over deep inside Patriots territory @OHearne_5"
5.16769E+17,Tue Sep 30 01:57:50 +0000 2014,“@MusikFan4Life: Tom Brady : 9 of 15 for 72 yards”the o-line suck
5.16954E+17,Tue Sep 30 14:14:09 +0000 2014,#usatoday Is it time to worry about the New England Patriots?: New England was crushed on Mo... http://t.co/CJpK0l8trE #nfl #nflfootball
5.16947E+17,Tue Sep 30 13:44:12 +0000 2014,Geno Smith has a higher completion percentage than Tom Brady http://t.co/EgTqCrxWjh
5.16965E+17,Tue Sep 30 14:56:50 +0000 2014,#Patriots &lt;b&gt;Bill Belichick&lt;/b&gt; Right To Laugh Off QB Controversy After Tom Brady's Struggles https://t.co/BRptAlxwYS
5.16795E+17,Tue Sep 30 03:39:52 +0000 2014,@robknox_ys Tom Brady not looking too hot tonight!
5.17045E+17,Tue Sep 30 20:15:01 +0000 2014,". @LeBatardShow on Tom Brady ""Somebody explain to me the deal where you get all the credit when you win &amp; none of the blame when you lose."""
5.16784E+17,Tue Sep 30 02:57:13 +0000 2014,Tom Brady or http://t.co/wFNI1AC2gv
5.16786E+17,Tue Sep 30 03:04:03 +0000 2014,"You can have your mansion, your hot model wife, your soul-less coach, and your uggs endorsement Tom Brady. #Chiefs will take the win ANY DAY"
5.17014E+17,Tue Sep 30 18:10:37 +0000 2014,Tom Brady getting bench gtf
5.16778E+17,Tue Sep 30 02:33:58 +0000 2014,Tom Brady needs to eat a snickers bar
5.16784E+17,Tue Sep 30 02:57:14 +0000 2014,Poor Tom Brady... Haha!
5.16776E+17,Tue Sep 30 02:25:32 +0000 2014,Wow what the hell Tom Brady...
5.16786E+17,Tue Sep 30 03:05:15 +0000 2014,@normmacdonald I think Tom Brady hates you more than he wants to win.  Nothing else could explain his abhorrent play so well.
5.16783E+17,Tue Sep 30 02:55:59 +0000 2014,I'm going to drop Tom Brady in my fantasy league.  Has that ever happened before
5.16795E+17,Tue Sep 30 03:40:35 +0000 2014,"so if Tom Brady plays like shit, its not his fault and we feel sorry for him now?"
5.16967E+17,Tue Sep 30 15:06:31 +0000 2014,"Whelp. Brady made drudge. But don't worry, it's Tom Brady."
5.16788E+17,Tue Sep 30 03:13:19 +0000 2014,I bet Tom Brady's tears taste delicious.
5.16785E+17,Tue Sep 30 03:02:35 +0000 2014,Chiefs #mvp: Tom Brady.
5.16798E+17,Tue Sep 30 03:51:49 +0000 2014,@Alvarado_Scott @porkchophawaii fuck tom brady and fuck the patriots #Packers
5.16987E+17,Tue Sep 30 16:23:47 +0000 2014,Tom Brady benched in 4th as Patriots lose to Chiefs 41-7 http://t.co/0MCssc71Xz
5.16791E+17,Tue Sep 30 03:26:04 +0000 2014,"@lob_3 He's firing shots, but he's 100% right. They haven't done ANYTHING to help Tom Brady prosper the past 5 years."
5.16784E+17,Tue Sep 30 02:56:03 +0000 2014,Damn Tom Brady smh
5.16787E+17,Tue Sep 30 03:11:10 +0000 2014,Can guarantee Kirk Cousins does A LOT better next week against the LOB than Tom Brady did tonight. #MNF
5.16775E+17,Tue Sep 30 02:23:36 +0000 2014,Tom Brady off the oil
5.1679E+17,Tue Sep 30 03:22:03 +0000 2014,#NFL QB Alex Smith throws 248 yards for 3 touchdowns as Kansas City beat New Engalnd 41-14. Tom Brady throwing 2 intercepts in loss.
5.16775E+17,Tue Sep 30 02:23:39 +0000 2014,Tom Brady is garbage
5.16786E+17,Tue Sep 30 03:07:17 +0000 2014,“@SportsNation: BREAKING: TOM BRADY IS RETIRING http://t.co/Ss6YLR99Y7” 😂😂😂😂
5.16777E+17,Tue Sep 30 02:29:34 +0000 2014,Tom Brady is awful this season
5.16785E+17,Tue Sep 30 03:01:52 +0000 2014,"""@SportsCenter: Jimmy Garoppolo replaces Tom Brady for Patriots, trailing 41-7. Brady: 14-23, 159 Yds, TD, 2 Int http://t.co/HSmIzE4R55""😱"
5.16776E+17,Tue Sep 30 02:25:05 +0000 2014,Tom Brady looks like a rookie tonight. He has to make that read. Just awful.
5.16791E+17,Tue Sep 30 03:27:20 +0000 2014,"“@SportsCenter: ""You almost feel sorry for Tom Brady, right?"" - Ray Lewis” not at all Ray, not at all"
5.16842E+17,Tue Sep 30 06:49:06 +0000 2014,I can't wait for Tom Brady to explode next week and prove that he still has it! I still believe in 12.
5.16775E+17,Tue Sep 30 02:21:02 +0000 2014,@suprahp95 *offensive line. we have an underrated group of receivers but they're not gonna get the ball if tom brady has no time to throw
5.17028E+17,Tue Sep 30 19:07:58 +0000 2014,"READ: Former Pat S Rodney Harrison says Tom Brady looks ""scared to death"" when he drops back to pass (ESPN) http://t.co/lQTQwxvscz"
5.16768E+17,Tue Sep 30 01:55:09 +0000 2014,@GottliebShow Tom Brady needs help
5.16785E+17,Tue Sep 30 03:02:15 +0000 2014,Tom Brady be like http://t.co/msulWU0zVh @TheMikeGeary @pkearney11
5.16784E+17,Tue Sep 30 02:58:22 +0000 2014,I lost to the Kansas City Chiefs defense. I will forever hate Tom Brady. There goes my perfect record..
5.16788E+17,Tue Sep 30 03:13:52 +0000 2014,"""Why eez Janeane Garofalo een for my Tom Brady???"" ~ Gisele Bundchen"
5.16793E+17,Tue Sep 30 03:33:49 +0000 2014,Tom Brady gonna have to buy all of his linemen a BMW before they block for him again.
5.16773E+17,Tue Sep 30 02:15:55 +0000 2014,"And there’s pass attempt 6,718 for Tom Brady, moving him past Drew Bledsoe for 7th most all time. #Patriots #NFL"
5.16774E+17,Tue Sep 30 02:17:19 +0000 2014,Tom Brady 👴
5.16802E+17,Tue Sep 30 04:10:25 +0000 2014,Listening to Tom Brady and then Jamal Charles!!! Like day and night!!! He played great though!!!!
5.16776E+17,Tue Sep 30 02:27:19 +0000 2014,"Tom Brady is looking like Jake Locker, or Jake from State Farm!!! LOL"
5.16777E+17,Tue Sep 30 02:29:25 +0000 2014,TOM BRADY IS PLAYING LIKE HE'S CONSTIPATED.
5.16787E+17,Tue Sep 30 03:09:34 +0000 2014,"""Trending Germany:05:09 AM CEST"" 1. Tom Brady 2. #halligalli 3. #AskBibi 4. #prinzessingesucht 5. #kayone 6. #FCNFCK"
5.16788E+17,Tue Sep 30 03:13:32 +0000 2014,Guess tom Brady's retiring
5.1678E+17,Tue Sep 30 02:42:41 +0000 2014,"“@NOTSportsCenter: Tom Brady: ""Why won't anyone help me????? :("" #KCvsNE http://t.co/BZlvchpSyM” @ColePerk32 @Sal3mdawg"
5.16776E+17,Tue Sep 30 02:24:48 +0000 2014,Tom Brady is sucking so much ass
5.16784E+17,Tue Sep 30 02:56:08 +0000 2014,Tom Brady throws the PICK SIX!
5.17086E+17,Tue Sep 30 22:58:19 +0000 2014,This the Tom Brady I know ! #madden http://t.co/eh52CFB8iJ
5.17085E+17,Tue Sep 30 22:52:49 +0000 2014,@kayderbs I was just complementing Tom Brady's acting skills
5.16969E+17,Tue Sep 30 15:13:56 +0000 2014,@ImDerekSmith @NateDunlevy Tony Romo and Tom Brady live in different worlds until Romo wins anything. This is hardly debatable.
5.1678E+17,Tue Sep 30 02:41:48 +0000 2014,"Tom #Brady: ""When I suck, I'll retire."""
5.16775E+17,Tue Sep 30 02:23:40 +0000 2014,We want Tom Brady back who the fahk is this fag
5.16797E+17,Tue Sep 30 03:48:45 +0000 2014,"Jimmy Garoppolo replaces Tom Brady for Patriots, trailing 41-7. Brady: 14-23, 159 Yds, TD, 2 Int http://t.co/Zy3q71bFPu"" @aus10willis_07"
5.17117E+17,Wed Oct 01 01:00:34 +0000 2014,Rodney Harrison: Tom Brady looks 'scared to death' http://t.co/W5HQQiqU77
5.17001E+17,Tue Sep 30 17:19:48 +0000 2014,Tom Brady Had a Very Rough Game GIFs http://t.co/8Pq8OAogZ9
5.1679E+17,Tue Sep 30 03:23:17 +0000 2014,s/o to Tom Brady.. You're cut
5.16803E+17,Tue Sep 30 04:12:38 +0000 2014,"@INrn1976 and a super model wife? nice list of ""possessions"" that Tom brady ""has"""
5.16792E+17,Tue Sep 30 03:31:06 +0000 2014,"Steve Young: ""If anyone wants to go after Tom Brady, you have to come through me."" That should quiet the 1990s Falcons defense, I guess."
5.16776E+17,Tue Sep 30 02:26:25 +0000 2014,One thing I will always love to see until the day I die is Tom Brady getting his ass kicked
5.16778E+17,Tue Sep 30 02:32:59 +0000 2014,Thanks Tom Brady for sucking when I need you to put up points for once. #bradysucks #chalkupanotherloss
5.16784E+17,Tue Sep 30 02:58:52 +0000 2014,“@the_ironsheik: NEW ENGLAND WHAT THE FUCK YOU DUMB FUCK TOM BRADY I GOING TO SNAP YOUR WIFE NECK WITH MY CAMEL CLUTCH #NEvsKC”
5.16784E+17,Tue Sep 30 02:56:08 +0000 2014,Pick 6.. tom Brady is greazy @SSahota87 @HarviirSiidhu @tarnpreetg
5.168E+17,Tue Sep 30 04:00:39 +0000 2014,@CodyLJones3 bad thing I have Tom Brady 😒😒
5.16783E+17,Tue Sep 30 02:55:55 +0000 2014,Tom Brady should probably just go home now
5.16776E+17,Tue Sep 30 02:25:29 +0000 2014,"Tom Brady: ""Why won't anyone help me?????"" http://t.co/4SJSluFC0k"
5.1679E+17,Tue Sep 30 03:20:49 +0000 2014,@MJP360 athlete @HAbdullah39 hitting up Tom Brady and the #Patriots for a PICK 6! #teamMJP #NFL #GameOver http://t.co/epGGkAd3ix
5.16954E+17,Tue Sep 30 14:15:08 +0000 2014,Let's Sack NFL Quarterback Tom Brady's College Resumé http://t.co/FLQG3cfnUa via @MarkSBabbitt
5.16786E+17,Tue Sep 30 03:04:17 +0000 2014,"I hate the Patriots, and I think Tom Brady's a punk, but that's lowkey sad."
5.16792E+17,Tue Sep 30 03:30:07 +0000 2014,@RealSkipBayless get Tom Brady's dick out of your mouth for once in your life
5.17026E+17,Tue Sep 30 19:00:07 +0000 2014,NBC Sports analyst Rodney Harrison says New England Patriots QB Tom Brady 'scared to death' in pocket http://t.co/JzQY5soXdN
5.1696E+17,Tue Sep 30 14:36:18 +0000 2014,The headlines on my TL should be about how Tom Brady got tore up not how a guy was flagged after a TD
5.16785E+17,Tue Sep 30 03:00:19 +0000 2014,Tomorrow morning a radio host will live vicariously through Tom Brady's dick.... Just he does Jeters..
5.16784E+17,Tue Sep 30 02:56:29 +0000 2014,Tom Brady must be hammered drunk! Good thing he is my fantasy quarterback!
5.17151E+17,Wed Oct 01 03:17:41 +0000 2014,“@Beautifulskin: Pink Nikes 💗 http://t.co/rxpRXAArCU” I want these get them for me ok @tom_brady__
5.16786E+17,Tue Sep 30 03:04:34 +0000 2014,"“@SportsCenter: Jimmy Garoppolo replaces Tom Brady for Patriots, trailing 41-7. Brady: 14-23, 159 Yds, TD, 2 Int http://t.co/5nWHTKSaIP”WOWW"
5.1679E+17,Tue Sep 30 03:21:36 +0000 2014,Tom Brady needs a hug. Cue Gisele.
5.17245E+17,Wed Oct 01 09:29:37 +0000 2014,watching tom brady play this bad is really a gift im happy
5.17028E+17,Tue Sep 30 19:07:44 +0000 2014,Scooter in D3. Tom Brady? #doppelganger http://t.co/D6qadywo9g
5.16779E+17,Tue Sep 30 02:36:12 +0000 2014,"Don't disrespect the great Tom Brady like this “@sportspokenreal: Tom Brady channelling his Henne, Gardner, and Morris #michiganmen”"
5.16776E+17,Tue Sep 30 02:24:32 +0000 2014,What is going on with tom Brady @cookieboy1794
5.16776E+17,Tue Sep 30 02:24:33 +0000 2014,I love seeing Tom Brady suck
5.16774E+17,Tue Sep 30 02:17:39 +0000 2014,So.....bench Tom Brady? #MNF #NEvsKC
5.16778E+17,Tue Sep 30 02:34:55 +0000 2014,"@GreshandZo I'm so sick of the phrase ""earning Tom Brady's trust""...maybe if he trusted a few more wr's we would have a few more SB wins!"
5.16785E+17,Tue Sep 30 03:01:39 +0000 2014,"At the end of the day, Tom Brady gets to go home to a super model so he's the real winner"
5.1692E+17,Tue Sep 30 11:59:32 +0000 2014,"Tom Brady and the Horrible, Terrible, No Good, Very Bad Game: Kansas City Chiefs Kill Patriots 41 … http://t.co/vViPOpIwTJ"
5.16784E+17,Tue Sep 30 02:58:36 +0000 2014,Remember in the pre-season when Tom Brady said he'll retire when he sucks...
5.17071E+17,Tue Sep 30 21:57:34 +0000 2014,"“@FSOhioZJackson: Real Cleveland radio caller: ""You trade Johnny Football for Tom Brady &amp; you let Brady &amp; Hoyer work together"" Verbatim #OIC"
5.17042E+17,Tue Sep 30 20:01:26 +0000 2014,Harrison: Brady 'scared to death' in pocket http://t.co/HB6TdfXVtO
5.16784E+17,Tue Sep 30 02:57:36 +0000 2014,Tom Brady just pmo with that pick 6 😤
5.17106E+17,Wed Oct 01 00:16:34 +0000 2014,“@DandCShow: Tom Brady will join the number one morning sports talk show in Boston tomorrow at 7:30.”@WEEI
5.16919E+17,Tue Sep 30 11:53:44 +0000 2014,The beginning of the end for Tom Brady?
5.16787E+17,Tue Sep 30 03:11:37 +0000 2014,"""Yazmine's over here yelling at the tv like she's gonna murder Tom Brady's kids or something"" -carmy"
5.17027E+17,Tue Sep 30 19:04:24 +0000 2014,Is Gazelle having an affair? What happened to Tom Brady? @billburr @tomsegura @MatthewBerryTMR
5.16771E+17,Tue Sep 30 02:04:38 +0000 2014,Tom Brady😂😂
5.16784E+17,Tue Sep 30 02:57:43 +0000 2014,Tom Brady throwing this game on purpose..make that money Tom!!! 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
5.17054E+17,Tue Sep 30 20:50:09 +0000 2014,Harrison: Brady 'scared to death' in pocket http://t.co/QRg3dM2YPk?
5.16893E+17,Tue Sep 30 10:09:42 +0000 2014,"Tom Brady finished with a 59.9 passer rating Monday night, and at risk of being a TB apologist, I barely blame him. See next tweet for why."
5.16777E+17,Tue Sep 30 02:30:01 +0000 2014,Tom Brady disgusts me and so does the rest of his stupid ass team :-)))))
5.16788E+17,Tue Sep 30 03:12:09 +0000 2014,“@Thirty2zero: Tom Brady on the bench looking like Drew Bledsoe”u look like juicy j
5.16776E+17,Tue Sep 30 02:24:45 +0000 2014,"If the great Tom Brady can have an awful night like this, maybe there's hope for Cousins and the #Redskins after all."
5.16773E+17,Tue Sep 30 02:14:59 +0000 2014,“@TheFakeESPN: Tom Brady can now add the first half of tonight's game to this list of his most embarrassing moments: https://t.co/xO1qW052FJ
5.16784E+17,Tue Sep 30 02:56:29 +0000 2014,This nigga Tom Brady on the Molly
5.16797E+17,Tue Sep 30 03:48:55 +0000 2014,Tom Brady still winning with that wife of his tho 😍
5.1693E+17,Tue Sep 30 12:40:09 +0000 2014,Peeped the blitz like I'm Tom Brady😂😴😴
5.17073E+17,Tue Sep 30 22:08:21 +0000 2014,Tom Brady leads the league in fumbles this season. That's a shame..
5.16784E+17,Tue Sep 30 02:57:42 +0000 2014,Tom Brady 😂😂😂😂
5.16785E+17,Tue Sep 30 03:00:11 +0000 2014,Lol Tom Brady
5.1682E+17,Tue Sep 30 05:20:15 +0000 2014,I'm still shocked someone turned down my offer of Russel Wilson and AJ Green for Tom Brady and Julian Edelman.......
5.16788E+17,Tue Sep 30 03:15:21 +0000 2014,How Tf You Bench Tom Brady !? 😩😂😂😂😂😭😭😭😭😭
5.16793E+17,Tue Sep 30 03:34:22 +0000 2014,Whatever Tom Brady. You can go back home to Gisele....
5.16784E+17,Tue Sep 30 02:56:14 +0000 2014,Lol Tom Brady
5.16774E+17,Tue Sep 30 02:19:44 +0000 2014,I love watching Tom Brady and the Patriots get there ass stomped
5.16778E+17,Tue Sep 30 02:33:05 +0000 2014,@TheDieseI hey Tom Brady remembered he had arms
5.1678E+17,Tue Sep 30 02:43:12 +0000 2014,"""@NOTSportsCenter: Tom Brady: ""Why won't anyone help me????? :("" #KCvsNE http://t.co/ScNdKRyeL3""@21oclock"
5.1701E+17,Tue Sep 30 17:55:03 +0000 2014,Former New England Patriots legend Rodney Harrison has strong words for Tom Brady http://t.co/gqZdcIwZHv
5.16786E+17,Tue Sep 30 03:04:30 +0000 2014,TOM BRADY STEVAN RIDLEY AND THE PATS DEFENSE IS GETTING RELEASE TOMORROW!!!
5.16776E+17,Tue Sep 30 02:24:33 +0000 2014,Tom Brady or EJ Manuel out there? #MNF
5.16779E+17,Tue Sep 30 02:39:48 +0000 2014,"Brady &gt; OAK franchise “@iamSwaggyP24: Brady&gt; all redskin QB's ever ""@Sauce_7: EJ Manuel &gt; Tom Brady “@YaboySkeete: Geno &gt; Tom Brady”""”"
5.16774E+17,Tue Sep 30 02:16:41 +0000 2014,Man Tom Brady finna make me turn on madden
5.16789E+17,Tue Sep 30 03:17:16 +0000 2014,Tom Brady may have sucked tonight but he's still got wayyyy more money than you. He ain't worried bout nuthin.
5.17084E+17,Tue Sep 30 22:50:21 +0000 2014,Lmao Tsuji drafted Tom Brady in the 3rd round.
5.16794E+17,Tue Sep 30 03:38:54 +0000 2014,@Logan_Quinton @Tevin_07 but Tom Brady did not lose dude. He goes home to this every night. http://t.co/kOSzXUwLOr
5.17009E+17,Tue Sep 30 17:52:37 +0000 2014,@timandsid Tom Brady and the Patriots looked more out of sync than Vesa Toskala! #timandsid
5.17068E+17,Tue Sep 30 21:47:48 +0000 2014,Bill Gross is the Tom Brady of finance. They should have gotten out a long time ago.
5.16775E+17,Tue Sep 30 02:23:47 +0000 2014,Fuck a TOM FUCKING BRADY on SOUL 😤😤😤
5.1678E+17,Tue Sep 30 02:43:56 +0000 2014,“@Prime_TimeCray: Tom Brady not no shit lls” 😂😂😂😂😂
5.16798E+17,Tue Sep 30 03:51:48 +0000 2014,@kelsooo12 @AbigailBoyce Tom Brady got benched?
5.17074E+17,Tue Sep 30 22:11:00 +0000 2014,#FantasyFootball 2014: Why you should trade Cam Newton and Tom Brady now http://t.co/VmcN1sMlgf
5.16788E+17,Tue Sep 30 03:12:30 +0000 2014,People need to realize Tom Brady just isn't that good anymore. He was never Peyton Manning anyway.
5.16778E+17,Tue Sep 30 02:33:20 +0000 2014,Yall sleeping on tom its a whole nother quarter and not to mention tom Brady
5.16776E+17,Tue Sep 30 02:26:42 +0000 2014,Remember when Tom Brady took less money so the Pats could sign weapons but Bob Kraft pocketed the money instead? #MarkAssTrick
5.16996E+17,Tue Sep 30 17:00:22 +0000 2014,Was so nice of Tom Brady to visit these kids in school. http://t.co/Ldp37UnVp5
5.16775E+17,Tue Sep 30 02:23:39 +0000 2014,Tom Brady fucking sucks
5.16783E+17,Tue Sep 30 02:55:12 +0000 2014,Tom Brady is losing badly! #AboutTime #MNF
5.17162E+17,Wed Oct 01 04:00:11 +0000 2014,Tom Brady has one bad game chris carter talking bout he need to retire ..the fuck 😒😒
5.16778E+17,Tue Sep 30 02:35:55 +0000 2014,Randy moss made Tom Brady
5.16783E+17,Tue Sep 30 02:53:54 +0000 2014,"Just a reminder, Tom Brady lives here... Ya, that's a moat http://t.co/4CR4vI6LGt"
5.16961E+17,Tue Sep 30 14:40:24 +0000 2014,Tom Brady was out there like... @FauxJohnMadden http://t.co/x39h6JHIIV
5.17183E+17,Wed Oct 01 05:24:53 +0000 2014,Niggas smoked Tom Brady then win a playoff game. Wow
5.16911E+17,Tue Sep 30 11:22:17 +0000 2014,"""Tom Brady"" is trending at rank 3 in Canada as of 07:21 AM AST via @TrendieCA"
5.16806E+17,Tue Sep 30 04:25:38 +0000 2014,Nothing better than Trent Dilfer saying Tom Brady is done.
5.16789E+17,Tue Sep 30 03:19:10 +0000 2014,I'd go round for round with Tom Brady sexy ass
5.16776E+17,Tue Sep 30 02:26:07 +0000 2014,Chiefs poopin on Tom Brady though 😂😂😂😂😂😂 New England is salty
5.17058E+17,Tue Sep 30 21:08:19 +0000 2014,Harrison: Brady 'scared to death' in pocket - Former New England Patriots safety Rodney Harrison said Tuesday... http://t.co/s3ZMXb320a
5.16944E+17,Tue Sep 30 13:33:36 +0000 2014,"“@NOTSportsCenter: Tom Brady: ""Why won't anyone help me????? :("" #KCvsNE http://t.co/cggWYc3xLJ”   I am cracking up. Poor Tom :("
5.16792E+17,Tue Sep 30 03:30:01 +0000 2014,Tom Brady Apologists are out in  full force tonight @SportsCenter  dont know what to do! #Panicbutton
5.17009E+17,Tue Sep 30 17:53:23 +0000 2014,@TimAndSid #timandsid Tom Brady and the Patriots look more out of sync than Juan Francisco facing a curveball
5.16776E+17,Tue Sep 30 02:27:22 +0000 2014,Tom Brady with 0.44 fantasy points tonight. I think Tebow had more points this week.
5.16787E+17,Tue Sep 30 03:08:30 +0000 2014,@jarpad no jared I love you too much to see you talk about my boy tom brady like that.. 😭 @DavidSumma @Ramihadad88 @CodyKollinger
5.16787E+17,Tue Sep 30 03:08:23 +0000 2014,Tom Brady is about to get this same type of ass kicking next week.
5.16776E+17,Tue Sep 30 02:27:06 +0000 2014,"Tom Brady: ""When I suck, I'll retire."" So when is that retirement dinner? pick + fumble = -10 #tombrady #patriots #chiefs #patriotsvschiefs"
5.16791E+17,Tue Sep 30 03:24:10 +0000 2014,I think the aliens from Space Jam stole Tom Brady's talent
5.17295E+17,Wed Oct 01 12:46:57 +0000 2014,Yawn... @nypost How Bill Belichick and the Patriots sped up Tom Brady's inevitable demise http://t.co/vYryHH5UID http://t.co/E5V3QvW7Li
5.16778E+17,Tue Sep 30 02:32:14 +0000 2014,Tom Brady been dead since last year.
5.17106E+17,Wed Oct 01 00:16:15 +0000 2014,I traded away Tom Brady today from my fantasy team and regret it. He's still on the verge of something great people. Watch.
